Name,Size at Posting,Created,Type,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Thankful,Video Share Status,Post Views,Total Views,Total Views for all Crossposts,URL,Message,Link,Final Link,Link Text,Description,Sponsor Id,Sponsor Name,Score
Nic Dakin,4015,2017-06-20 05:59:22 EDT,Photo,28,2,2,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/NicDakinMP/posts/10154658898231398,"My Diary for the week ending June 18th. The absolute horror of the Grenfell Tower fire make any words empty and inadequate. I could hardly watch the devastating scenes from the catastrophe. So much pain and suffering. A manmade, seemingly preventable disaster in 21st century Britain at the heart of one of London’s richest boroughs. The agonising grief of a community let down and the amazing heroism of emergency services personnel contrasted with the flatfooted response of national and local Government. Of course everyone living in tower blocks all over the country will be anxious about their own safety now and understandably so. I was reassured to be contacted by Ongo who have the Crosby and Trent View House Flats to be told they were tacking immediate steps to reassure tenants. One of my priorities this week is to double check this. We seem to be in a time of awful events coming from nowhere with yet another suspected terrorist attack reported this morning. In these times it is...",https://www.facebook.com/NicDakin4MP/photos/a.434630176397.230010.186874346397/10154658897776398/?type=3,,Photos from Nic Dakin's post,,,,-2.3636363636363638
Dr Sarah Wollaston,822,2017-06-20 05:09:08 EDT,Link,6,2,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/drsarahwollaston/posts/1206973686092675,Thank you for coming to Parliament yesterday Lee Howell & thanks to all your team:,https://www.dsfire.gov.uk/index.cfm?siteCategoryId=1,,Devon & Somerset Fire & Rescue Service,"Following the tragic fire in London Grenfell Tower, DSFRS have issued a press release containing advice for landlords and members of the public",,,-0.4666666666666667
Jon Trickett,2831,2017-06-20 04:58:29 EDT,Status,65,5,24,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/jon.trickett/posts/1872714412992523,"Following the tragic fire at Grenfell Tower in London, there is an understandable level of anxiety and concern surrounding the safety of multi-storey tower blocks. Today I received a letter from Kevin Dodd, the Chief Executive of Wakefield and District Housing (WDH) assuring the safety of residents in WDH multi-storey blocks. Mr Dodd firstly reassured me that WDH use a completely different kind of cladding from the type used at Grenfell Tower in London. The cladding used by WDH has a fully compliant fire retardant rating from the manufacturer. He also gave assurances that all WDH flats comply with all fire safety requirements, and are inspected every three months by West Yorkshire Fire and Rescue Service. I have been told that there is a rigorous inspection regime currently in place to make sure all the accesses are clear at all times and each flat has a hard wired smoke and heat detector. All the lifts meet the requirements to ensure firefighters are able to use them in case of...",,,,,,,1.8076923076923077
Angela Crawley MP,3955,2017-06-20 03:04:17 EDT,Link,30,1,4,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/AngelaCrawleySNP/posts/788955164597300,,https://www.southlanarkshire.gov.uk/press/article/1771/council_reassures_its_high_rise_residents,,Council reassures its high rise residents - South Lanarkshire Council,South Lanarkshire Council is reassuring residents of its tower blocks following the tragic fire at Grenfell Tower in London.,,,-1.6571428571428573
Sadiq Khan,680929,2017-06-19 15:48:07 EDT,Status,1079,68,45,52,0,1,33,3,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1556283374424444,"This afternoon I attended the Government task force overseeing the response to the tragic Grenfell Tower fire. I've promised to fight for the local community to get the answers and support they desperately need, and raised a number of the concerns local residents have shared with me. I have received assurances that support for local residents is starting to improve. The first emergency payments have been made to residents of the tower. And the first housing offers have been made so that residents can stay in a proper local home while permanent homes are secured by the Government. However, the response still needs to be better, faster and communicated more effectively. It is not good enough to assume grief stricken residents will be able to navigate the system to get help. To compliment the officers doing outreach in the Community I've offered for Team London - the volunteer programme I control - to help provide volunteers on the ground and officials are working on this tonight....",,,,,,,-1.6752537080405934
Stephen Hammond MP,1079,2017-06-19 14:38:00 EDT,Link,8,1,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/stephenhammond.net/posts/1721516444555376,"As promised, I have updated my website about the assurances I am seeking about fire safety in Merton.",https://www.stephenhammond.net/news/grenfell-tower-fire,,Grenfell Tower Fire,My thoughts and prayers are with everyone who lives in Grenfell Tower and are suffering because of the awful fire,,,-2.6
Kerry McCarthy,8754,2017-06-19 13:43:50 EDT,Link,52,2,10,7,0,0,3,1,0,,0,0,0,https://www.facebook.com/kerry4mp/posts/1548054521927414,"The UK has been shaken by another terrorist attack, targeting worshippers near the Finsbury Park Mosque in London during the holy month of Ramadan. Regardless of their creed, colour, or religion, terrorists seek to divide us through fear - not just of them, but of one another. They seek to break down our communities through violence, with this latest act of terror committed almost a year to the day since the murder of my colleague Jo Cox MP by another far-right extremist. But we are stronger than them, and must remain more united than they could ever understand.",https://www.theguardian.com/commentisfree/2017/jun/19/finsbury-park-imam-london-terrorist-attacks-grenfell-tower-fire-sadiq-khan,,Sadiq Khan: The Finsbury Park imam’s heroism shows where London can find its strength,The best response we can show now after horrific terrorist attacks and the awful Grenfell Tower fire is to celebrate the values that unite us,,,1.056338028169014
Penny Mordaunt MP,6923,2017-06-19 13:38:05 EDT,Photo,13,2,10,1,0,0,0,0,0,,0,0,0,https://www.facebook.com/PennyMordauntOfficial/posts/10154845019302123,"One of the things that gives people such comfort in the aftermath of tragedy is how a community responded. Whether it is in donating clothes and food to those who have lost everything, taxi drivers not charging to take people home, or people supporting or volunteering to help. We have seen this after the recent terror attacks and the horrific fire at Grenfell Tower. People feel their common humanity and community strongly. People do it because they care, and also because they do not like to feel they cannot help, they want to wrap their arms around those who are suffering, they want to meet that unmet need. Today there is something you can do to help people in this way. It might help in the wake of the next attack, or incident, or it might help a new born baby with sickle cell, or a patient for surgery. You won't know, but you will make a massive difference. Please decide to register and give blood. It's National Blood Week from 19th- 25th June, celebrating the 900,000 donors who...",https://www.facebook.com/PennyMordauntOfficial/photos/a.65791272122.75334.52386867122/10154845019302123/?type=3,,Timeline Photos,,,,-1.3846153846153846
David Lammy,25457,2017-06-19 12:46:07 EDT,Photo,249,49,243,0,45,0,13,218,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154460959036541,Harley (company that installed Grenfell cladding) deleting pages from their website. Studio E (architects that oversaw Grenfell cladding refurbishment) are deleting pages from their website. Have they got something to hide?,https://www.facebook.com/DavidLammyTottenham/photos/a.10151122350126541.433894.19129786540/10154460957796541/?type=3,,Photos from David Lammy's post,,,,1.466786355475763
Sadiq Khan,680929,2017-06-19 12:34:58 EDT,Link,4317,210,550,476,2,9,140,8,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1556101841109264,The community response in #FinsburyPark and #GrenfellTower shows where London can find its strength. https://www.theguardian.com/commentisfree/2017/jun/19/finsbury-park-imam-london-terrorist-attacks-grenfell-tower-fire-sadiq-khan,https://www.theguardian.com/commentisfree/2017/jun/19/finsbury-park-imam-london-terrorist-attacks-grenfell-tower-fire-sadiq-khan,,Sadiq Khan: The Finsbury Park imam’s heroism shows where London can find its strength,The best response we can show now after horrific terrorist attacks and the awful Grenfell Tower fire is to celebrate the values that unite us,,,5.931464174454828
Corri Wilson SNP,2519,2017-06-19 12:03:11 EDT,Video,15,2,5,0,0,0,1,0,0,,0,0,0,https://www.facebook.com/CorriWilsonSNP/posts/1724996084465036,"1993!?! Sadly, all these years later and people still haven't woken up, in fact we are on a slippery slope backwards.....",https://vimeo.com/222034879,,"Grenfell Tower disaster parallels in House of Cards, 1993.","Originally broadcast on December 12th 1993, these edited excerpts from the BBC's 'House of Cards' are incredibly prescient, in light of the events…",,,-1.0869565217391304
Sir Peter Bottomley MP,1136,2017-06-19 11:43:54 EDT,Photo,40,4,3,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/sirpeterbottomleyofficial/posts/573384309452082,"On 6 June, I made my 75th blood donation, excluding platelet donations. Today a text message informed me that the gift had been issued to Charing Cross Hospital, London. I shall never know whether this gift of blood is of benefit to a person injured at Grenfell Tower or last night’s incident near Finsbury Park Mosque. I do know that if enough of us make regular donations, the #NHS will keep stocks high for ordinary needs and at times of extraordinary demand. Over 6,000 blood donations are required every day to treat patients in need across England. This is why there is always a need for people to give blood. Most people between the ages of 17-65 are able to donate. You can find out more about giving blood, and search for an appointment in Worthing or elsewhere, at www.blood.co.uk:=:https://www.blood.co.uk/ #GiveBlood NHS Blood Donation British Red Cross",https://www.facebook.com/sirpeterbottomleyofficial/photos/a.295021833954999.1073741828.293136030810246/573384309452082/?type=3,,Timeline Photos,,,,1.88
Mark Harper,1134,2017-06-19 11:35:03 EDT,Photo,19,7,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/mark.harper.fod/posts/1143951585710906,"Last night, a terrorist attack took place near the Finsbury Park mosque in London. My thoughts and prayers are with all those affected by this deplorable attack on innocent British Muslims, as they left their mosque having broken their fast and prayed together during the holy month of Ramadan. I would like to once again pay tribute to the swift response of our emergency services, and to the members of the public who put themselves in potential danger to keep people safe from this attack. The Prime Minister, Theresa May, said in Downing Street this morning: This morning, our country woke to news of another terrorist attack on the streets of our capital city: the second this month and every bit as sickening as those which have come before. It was an attack that once again targeted the ordinary and the innocent going about their daily lives – this time British Muslims as they left a Mosque having broken their fast and prayed together at this sacred time of year. Today we come together...",https://www.facebook.com/mark.harper.fod/photos/a.534609246645146.1073741828.534242786681792/1143951585710906/?type=3,,Timeline Photos,,,,-1.2692307692307692
Debbie Abrahams,2639,2017-06-19 11:20:35 EDT,Link,24,0,1,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/DebbieAbrahamsOES/posts/1980554632179665,"The Grenfell Tower tragedy is absolutely devastating for the families affected, many of whom are still unsure if they will be reunited with loved ones. We must do all we can to ensure an event like this never happens again and we must look closely at the measures taken locally to protect residents across our own borough. Read my article in full on the link provided.",http://www.oldham-chronicle.co.uk/news-features/8/news-headlines/104112/assurances-on-fire-safety-standards,,Oldham News | News Headlines | Assurances on fire safety standards - Chronicle Online,OLDHAM MP Debbie Abrahams has written to the borough's housing providers to seek assurances about fire safety standards...,,,-2.04
Paul Flynn,3033,2017-06-19 11:00:07 EDT,Status,17,4,2,2,0,0,0,0,0,,0,0,0,https://www.facebook.com/PaulFlynn2017/posts/1294014173984946,"It was Harry Jones’ first meeting a councillor. He later became Sir Harry after a long and distinguished career. He told me about his astonishing experience at his first meeting. A councillor urged stopping the building of a tower block of flats at Julian’s, filling the void with concrete and inscribing on the side of the building, ‘This giant tombstone was erected in dishonourable memory of the failed concept of hi-rise living.’ That was in about 1976. My remarks were part of a many-faceted campaign against experimental housing. My simple concept was that the evolved model of two –storeys, upstairs for sleeping to protect us from the sabre-toothed tigers, downstairs for living plus two enclosed areas, one in front for decorative use, one behind for utilitarian use. The further the ambitious, creative, imaginative, phallus building architects strayed from the ideal the worst the results became for satisfying habitation. I was also campaigning long before Thatcher for tenants to...",,,,,,,-1.8
Deidre Brock MP,1383,2017-06-19 09:16:27 EDT,Link,62,5,24,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/DeidreBrockMP/posts/877107119097201,"I attended a briefing from the council's housing team today about fire safety in tower blocks in the city, following the horrific fire at Grenfell Tower in London. A full fire safety review is being undertaken but the same cladding was not used in refurbished blocks here. You can arrange a free home fire safety visit, including fitting of a smoke alarm if required, here: http://www.firescotland.gov.uk/your-safety/for-householders/home-fire-safety-visit.aspx",http://dbrockmp.scot/my-blogs/fire-safety-in-edinburgh-s-tower-blocks,,Fire safety in Edinburgh's tower blocks,"Following the horrific fire at Grenfell Tower in London last week, many residents of multi-storey tower blocks in Edinburgh and Leith have been understandably concerned about the safety of their own homes. I attended a briefing session at the Council for an update on what has been done by the housin...",,,2.0681818181818183
Dr James Davies,2058,2017-06-19 08:53:13 EDT,Native Video,18,1,0,0,0,0,1,0,0,share,353,412981,0,https://www.facebook.com/jamesdaviesofficial/posts/847450398745172,,https://www.facebook.com/bbcnews/videos/10154789716197217/,,BBC News,A minute's silence was held in remembrance of those who lost their lives in a fire at Grenfell Tower in London last week. At least 79 people are presumed to have died in the fire.,,,-2.05
Tim Loughton MP,3133,2017-06-19 08:46:08 EDT,Link,16,12,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/TimLoughtonEWAS/posts/1946881432261620,"The fire at Grenfell Tower was horrific and the extent of personal tragedy which had affected so many families is appalling and heart-breaking. My thoughts and prayers go out to all those who are affected and it must be our number one priority to account for those who have lost their lives, look after the survivors and give them whatever support and comfort they need and get to the bottom of exactly what happened. I would particularly like to praise the heroic work carried out by the emergency services who reached the scene within minutes and risked their own lives to save the hundreds trapped in the building. As we know from the experience of the Shoreham Air Show tragedy the effect on those in uniform from whom we expect so much can be significant and long-lasting and need support. The response of the local community and countless volunteers from all walks of life was humbling and one of the few positive highlights of this tragedy. It is far too early to determine the cause of...",https://www.justgiving.com/campaigns/charity/londoncommunity/grenfell,,Evening Standard Dispossessed Fund: Grenfell Tower Fire,An appeal has been launched by the Evening Standard Dispossessed Fund on behalf of residents of the Grenfell Tower inferno in West London. Help Evening Standard Dispossessed Fund: Grenfell Tower Fire by The London Community Foundation raise more on JustGiving,,,-1.3214285714285714
Rosie Cooper,519,2017-06-19 08:38:23 EDT,Link,10,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/Rosie4WestLancs/posts/10154742640141446,A link to my statement following the fire at Grenfell Tower last week: https://goo.gl/SqDsbx:=:http://www.rosiecooper.net/rosie_cooper_mp_seeks_safety_assurances_over_property_cladding_in_response_to_west_lancashire_residents_concerns,https://goo.gl/SqDsbx,http://www.rosiecooper.net/rosie_cooper_mp_seeks_safety_assurances_over_property_cladding_in_response_to_west_lancashire_residents_concerns,Rosie Cooper MP seeks safety assurances over property cladding in response to West Lancashire residents' concerns,Working hard for the people of West Lancashire,,,-0.2857142857142857
Tommy Sheppard MP,8104,2017-06-19 07:41:08 EDT,Status,578,26,105,21,0,0,0,0,0,,0,0,0,https://www.facebook.com/TommySheppardSNP/posts/1900575570190500,"My week started with a 9am briefing this morning from senior council and fire service officials. Since the tragedy happened at Grenfell House in West London they have been looking at fire safety in Edinburgh's high rise blocks. Everyone is anxious to make sure that such a horrific tragedy cannot happen again. There are 45 multi-storey blocks of flats in Edinburgh - housing about 4000 tenants. Of these, 16 are relatively modern and have not been refurbished. The remaining 29 have had works done including external cladding. Every single one of them was inspected last week and we were told that in no case were materials used which were the same as those in Grenfell. All the cladding and insulation panels are mineral based and non-combustible. I asked for a brief specific report on each individual block outlining construction method and material, fire safety procedures and recommendations for improvement. I will make this available on my website when I have it. Officials are confident...",,,,,,,3.5960591133004924
Naz Shah MP,13590,2017-06-19 06:35:59 EDT,Link,45,2,3,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/NazShahMP/posts/1720145018285996,Following the Telegraph headline yesterday here's my @uklabour sister @chionwurah explaining why political activism is an appropriate response to #Grenfell https://amp.theguardian.com/commentisfree/2017/jun/18/red-tape-political-grenfell-fire-telegraph,https://amp.theguardian.com/commentisfree/2017/jun/18/red-tape-political-grenfell-fire-telegraph,,The Grenfell protesters are right. Red tape saves lives | Chi Onwurah,"Activism following events such as the Grenfell fire is not deplorable, as the Telegraph suggests, but essential. Historically, political response to needless death has advanced society",,,-1.94
David Lammy,25457,2017-06-19 04:55:21 EDT,Link,278,28,161,1,7,0,39,105,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154460122301541,"Trust in the authorities is falling, suspicion of a cover-up is rising. Police need to act urgently to protect evidence. Victims and families of Grenfell Tower will not get justice if records, documents and emails are being destroyed. http://www.mirror.co.uk/news/politics/suspicions-grenfell-tower-fire-cover-10645417",http://www.mirror.co.uk/news/politics/suspicions-grenfell-tower-fire-cover-10645417,,Suspicions of Grenfell Tower fire cover-up as confidence in authorities plummets,"Labour MP David Lammy demanded immediate seizure of all documents relevant to the blaze, saying contractors are deleting evidence of their work",,,1.4004524886877827
Sadiq Khan,680599,2017-06-18 16:02:27 EDT,Link,1761,70,158,261,5,0,92,2,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1555161267869988,"As Mayor, I have been in close contact with London Fire Commissioner Dany Cotton since the early hours of Wednesday morning. The bravery, leadership and determination she has shown has been inspiring. #GrenfellTower https://www.theguardian.com/uk-news/2017/jun/17/london-fire-brigade-dany-cotton-grenfell-tower?CMP=twt_gu",https://www.theguardian.com/uk-news/2017/jun/17/london-fire-brigade-dany-cotton-grenfell-tower?CMP=twt_gu,,"London fire brigade boss: ‘It was a massive risk, but it’s our job to go in’",Dany Cotton had to decide to send her team into the blazing Grenfell Tower. She tells how the action saved many lives but left colleagues traumatised,,,2.439252336448598
Caroline Nokes,857,2017-06-18 14:38:53 EDT,Link,12,6,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/carolinenokes4RSN/posts/1741742642510055,What a wonderful response by a local business owner to the horrific events at Grenfell Tower. Please take a look at this post if you feel you may be able to help.,https://www.facebook.com/groups/122561051250216/permalink/736009583238690/,,Ian,"I own Romsey self storage, Sandy Lane in Romsey. In light of the very unfortunate situation in London that has left hundreds of families without a home, clothing, furniture and basic supplies, I have teamed up with two removals companies who will distribute any donations. Therefore, I have set aside two large storage units should anybody have anything spare they can donate to the people that have lost everything in the fire. whether it is clothing, furniture, or even toys for the children that have lost everything.I will make sure that there is somebody at the storage facility on Friday, 16 June and Saturday, 17 June from 0900 until 1PM. And also Monday, 19 June through to Saturday, 24 June from 9 AM until midday. I will also make sure the site is open on Wednesday, 14 June from 6 PM to 9 PM for those wishing to donate but cannot make it during the week days. My family and I have already started with donations so I call upon the generosity of Romsey and surrounding villages to join...",,,0.9473684210526315
David Lammy,24269,2017-06-18 12:11:48 EDT,Video,130,17,42,1,1,0,50,89,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154458177091541,I was with the Grenfell Tower survivors last night. The lack of support from central and local government is an outrage and absolutely appalling. pic.twitter.com/SLwikp4a58:=:https://twitter.com/pestononsunday/status/876373010797674497/video/1,http://pic.twitter.com/SLwikp4a58,https://twitter.com/pestononsunday/status/876373010797674497/video/1,Peston on Sunday on Twitter,“.@sarahwollaston and @DavidLammy agree the official relief effort for survivors of the #GrenfellTower fire has been unacceptable. #Peston https://t.co/SLwikp4a58:=:https://twitter.com/pestononsunday/status/876373010797674497/video/1”,,,-1.7757575757575759
David Lammy,24269,2017-06-18 08:15:06 EDT,Video,517,67,354,7,5,0,55,202,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154457581081541,"Trust is very, very low. Contractors are removing Grenfell details from their websites. What else are they deleting? Have the offices been searched? Have the computers and documents been seized? This is a crime, we need urgent action. I was with the Grenfell survivors last night. They want answers, not a cover-up from the council and contractors. pic.twitter.com/36CDORVFQA:=:https://twitter.com/SkyNews/status/876404341648744449/video/1",http://pic.twitter.com/36CDORVFQA,https://twitter.com/SkyNews/status/876404341648744449/video/1,Sky News on Twitter,"“""What else have they got rid of?"" says Labour MP @DavidLammy about contractors who worked on #GrenfellTower refurbishment https://t.co/36CDORVFQA”",,,2.0597269624573378
David Lammy,24269,2017-06-18 07:37:17 EDT,Photo,365,33,98,3,2,0,13,73,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154457513566541,Trust is low in the authorities after the Grenfell Tower fire. Contractors are removing Grenfell details from their websites. What else are they deleting? Are the shredders running today? This is a crime. What are the police dong? Police have the powers to seize documents and computers and they need to get into offices today.,https://www.facebook.com/DavidLammyTottenham/photos/a.10151122350126541.433894.19129786540/10154457513566541/?type=3,,Timeline Photos,,,,1.0557553956834533
Alison McGovern MP,2313,2017-06-18 07:21:00 EDT,Link,0,0,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/alisonmcgovernforwirralsouth/posts/1183704885067666,This looks excellent from @NoraMulready. Please share. https://t.co/RwZjbDWiG1,https://t.co/RwZjbDWiG1,,Sarah Hayward on Twitter,“.@NoraMulready & others have set up a welfare rights org to help survivors of Grenfell Tower. Please share. https://t.co/QurbFZCINL:=:https://grenfellrightsproject.wordpress.com/”,,,-54.0
Barry Gardiner,8912,2017-06-18 07:13:15 EDT,Photo,205,13,43,24,0,0,0,0,0,,0,0,0,https://www.facebook.com/BarryGardinerforBrentNorth/posts/1466844120100073,"Following the tragedy at Grenfell Tower in Kensington last week, I have arranged an urgent meeting for residents who are currently living in tower blocks in Brent North. The meeting will take place at St James' Church, Alperton tomorrow at 7.30pm.",https://www.facebook.com/BarryGardinerforBrentNorth/photos/a.872361842881640.1073741834.247833162001181/1466844120100073/?type=3,,Timeline Photos,,,,5.277777777777778
Jeremy Corbyn,1298819,2017-06-18 06:31:26 EDT,Native Video,8075,416,1325,849,4,9,7,21,0,original,243478,273013,0,https://www.facebook.com/JeremyCorbynMP/posts/10155474067278872,"On the Peston On Sunday Show, I explained Labour's priorities for Brexit and how our investment-led economy will deliver social justice in Britain - ensuring that Grenfell Tower is the last such tragedy of its kind in our country.",https://www.facebook.com/JeremyCorbynMP/videos/10155474067278872/,,Jeremy Corbyn | ITV's Peston On Sunday | Brexit and Labour's I...,,,,-1.6332897440687466
Sharon Hodgson,1215,2017-06-18 06:12:25 EDT,Link,2,0,0,0,0,0,5,0,0,,0,0,0,https://www.facebook.com/Sharon.Hodgson.MP/posts/1042712785859688,‘Stay put’: two tiny words with a catastrophic price < I'm so pleased someone has put this into words - read & share https://t.co/LxgxKKnU3t:=:https://www.thetimes.co.uk/edition/comment/stay-put-two-tiny-words-with-a-catastrophic-price-cvmlck96c?CMP=TNLEmail_118918_1969152,https://t.co/LxgxKKnU3t,https://www.thetimes.co.uk/edition/comment/stay-put-two-tiny-words-with-a-catastrophic-price-cvmlck96c?CMP=TNLEmail_118918_1969152,‘Stay put’: two tiny words with a catastrophic price,"When the public inquiry into the fire at Grenfell Tower gets under way, I hope attention will be paid to two simple words that have made me shiver: “stay put”. Along with “the man in Whitehall...",,,-3.857142857142857
Sadiq Khan,680599,2017-06-18 04:55:29 EDT,Link,1758,70,150,107,1,3,65,6,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1554537291265719,"We owe it to the Grenfell Tower victims to establish the full truth. As Mayor, I will fight with every fibre of my being to make sure justice is delivered. http://bit.ly/2sGCmzg:=:https://www.theguardian.com/commentisfree/2017/jun/18/sadiq-khan-grenfell-tower-tragedy-establish-full-truth",http://bit.ly/2sGCmzg,https://www.theguardian.com/commentisfree/2017/jun/18/sadiq-khan-grenfell-tower-tragedy-establish-full-truth,We owe it to the Grenfell Tower victims to establish the full truth | Sadiq Khan,Amid the darkness of this tragedy the best of London has shone through. Now we must seek justice for the dead and displaced,,,2.2429906542056073
David Lammy,24269,2017-06-18 04:54:26 EDT,Photo,367,21,116,11,1,0,3,9,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154457230381541,From front page of today's Observer. PM & police must act now to ensure no evidence destroyed. We need urgent action. There is concern in the community about a cover up. We cannot risk the destruction of Grenfell emails and documents. We need justice. I am calling on the PM and the police to immediately seize all documents and emails relevant to this investigation. https://www.theguardian.com/uk-news/2017/jun/17/tower-block-fire-warnings-grenfell-victims?CMP=Share_iOSApp_Other,https://www.facebook.com/DavidLammyTottenham/photos/a.10151122350126541.433894.19129786540/10154457230381541/?type=3,,Timeline Photos,,,,-1.053030303030303
Jeremy Corbyn,1298819,2017-06-18 04:24:05 EDT,Link,1286,108,206,112,5,5,2,10,0,,0,0,0,https://www.facebook.com/JeremyCorbynMP/posts/10155473888633872,"Ahead of my interview on ITV's Peston On Sunday at 10am, I have written in The Mirror about Grenfell Tower and Brexit.",http://www.mirror.co.uk/news/politics/jeremy-corbyn-weakened-divided-tory-10639704,,"Tories are in no position to negotiate a good Brexit deal, says Jeremy Corbyn","Theresa May didn’t win a mandate for her reckless ‘no deal is better than a bad deal’ approach to Brexit, Labour leader writes in the Mirror",,,-5.3500576701268745
Nigel Huddleston MP,588,2017-06-18 04:04:34 EDT,Link,2,2,0,0,0,0,0,0,0,,0,0,0,https://www.facebook.com/NigelHuddlestonMP/posts/849054081909512,"The whole country is in shock about the horrific Grenfell Tower fire tragedy and everyone across the country wants answers about how it happened so it never happens again, but everyone also wants to help - including locally. Evesham area residents can drop off donations today at Ashdown farm. https://eveshamobserver.co.uk/news/donations-pouring-in-from-evesham-residents-for-grenfell-tower-victims/",https://eveshamobserver.co.uk/news/donations-pouring-in-from-evesham-residents-for-grenfell-tower-victims/,,Donations pouring in from Evesham residents for Grenfell Tower victims,"Donations are pouring in from Evesham residents who have rallied round to collect food, clothes and toys for the hundreds of families left homeless by the Grenfell Tower block fire in London.",,,-0.6666666666666666
David Lammy,23239,2017-06-17 20:24:14 EDT,Status,806,35,25,128,0,0,6,0,0,,0,0,0,https://www.facebook.com/DavidLammyTottenham/posts/10154456233086541,I have been in Kensington and Latimer Rd tonight meeting Grenfell survivors and local residents with local MP Emma Dent Coad. Community grieving but strong. Hurting but united. Thank for your kind messages in recent days. I will not rest until the victims and families of Grenfell get their justice. Solidarity.,,,,,,,-1.018
James Cleverly,4119,2017-06-17 13:28:35 EDT,Photo,125,28,38,6,0,0,0,1,0,,0,0,0,https://www.facebook.com/james.cleverly/posts/1117784934992940,"Voting against the ""Homes fit for Human Habitation Bill because I am a Landlord"" - Nice meme, but it isn't true. In response the the terrible fire and loss of life at Grenfell Tower a number of people have criticised me for voting against Labour's ""Homes Fit For Human Habitation Bill"". They highlight my parliamentary declaration of interests showing that I was a private landlord and imply (or state) that I did so out of financial self interest. Almost every element of those accusations is untrue. I don't usually respond to baseless accusations but this one is particularly pernicious and is being linked to the tragedy at Grenfell Tower. So in this instance I think it deserves a response. The bill that I am accused of voting down was in fact a Labour amendment to the government's Housing and Planning Bill. The amendment tried to bring in some clauses from a private member's bill that failed to make progress, as is the case with the vast majority of private member's bills. I voted...",https://www.facebook.com/james.cleverly/photos/a.283578888413553.55783.283560961748679/1117784934992940/?type=3,,Timeline Photos,,,,3.046153846153846
Peter Kyle MP,8376,2017-06-17 12:04:46 EDT,Status,227,12,15,7,0,0,1,0,0,,0,0,0,https://www.facebook.com/hoveandportslade/posts/787742818066089,"Seeing the news about Grenfell Tower disaster has been shocking and I was immediately in touch with MP's in London to see if there is anything our community could do to offer support. As you can see from the news there is nothing needed from us at this time, but that might change so I'm in touch on that front so I will keep you updated. Thank you to those who have been in touch with me offering help, I have passed our community's sympathy and willingness to support on and will continue to monitor the need for help. I have also been in touch with our council regarding our high rise housing. I have been assured that each one is checked for fire safety every year, that one was fitted with a sprinkler system recently and two more are scheduled for similar fitting. The council is also reviewing the safety of our high rise units and the use of cladding. I am remaining in very close touch with them in the coming days to ensure that as lessons from this horrible disaster emerge that we...",,,,,,,-2.236641221374046
Sadiq Khan,680072,2017-06-17 10:17:56 EDT,Status,1616,154,134,88,0,0,10,2,0,,0,0,0,https://www.facebook.com/sadiqforlondon/posts/1553668398019275,"Today I attended the Government's Taskforce on the tragic fire at Grenfell House this week, chaired by the Prime Minister. This week I witnessed first-hand in Kensington the justifiable anger of the local community, and spent time talking with and listening to local residents affected. Today was a crucial opportunity for me to make clear to the Government what the community have told me they need, both right now and in the longer term as they recover from this devastating fire. I made a number of points at the meeting and have highlighted below the five main points: Firstly - at the meeting I raised the need for clearer direction on the ground for those affected of how and where they can access support services, ranging from housing and financial support to counselling. This means highly visibly expert people in the community helping local residents access help. There must be better outreach work. Secondly, I stressed just how crucial it is the rehousing efforts are speeded up and...",,,,,,,-1.0708582834331337
